transect,type,sample,density
28,Inside,Myripristes sp.,0
29,Inside,Myripristes sp.,0
31,Inside,Myripristes sp.,0
32,Inside,Myripristes sp.,0
33,Inside,Myripristes sp.,0
34,Inside,Myripristes sp.,0
36,Inside,Myripristes sp.,0
37,Inside,Myripristes sp.,0
39,Inside,Myripristes sp.,0
40,Inside,Myripristes sp.,0
43,Inside,Myripristes sp.,0
44,Inside,Myripristes sp.,0
45,Inside,Myripristes sp.,0
46,Inside,Myripristes sp.,0
47,Inside,Myripristes sp.,0
48,Inside,Myripristes sp.,0
49,Inside,Myripristes sp.,0
50,Inside,Myripristes sp.,0
54,Inside,Myripristes sp.,0
57,Inside,Myripristes sp.,0
59,Inside,Myripristes sp.,0
60,Inside,Myripristes sp.,0
61,Inside,Myripristes sp.,0
67,Inside,Myripristes sp.,0
68,Inside,Myripristes sp.,0
69,Inside,Myripristes sp.,0
71,Inside,Myripristes sp.,0
76,Inside,Myripristes sp.,0
77,Inside,Myripristes sp.,0
78,Inside,Myripristes sp.,0
80,Inside,Myripristes sp.,0
85,Inside,Myripristes sp.,0
86,Inside,Myripristes sp.,0
88,Inside,Myripristes sp.,0
89,Inside,Myripristes sp.,0
90,Inside,Myripristes sp.,0
93,Inside,Myripristes sp.,0
96,Inside,Myripristes sp.,0
97,Inside,Myripristes sp.,0
98,Inside,Myripristes sp.,0
99,Inside,Myripristes sp.,0
101,Inside,Myripristes sp.,0
103,Inside,Myripristes sp.,0
105,Inside,Myripristes sp.,0
107,Inside,Myripristes sp.,0
109,Inside,Myripristes sp.,0
111,Inside,Myripristes sp.,0
113,Inside,Myripristes sp.,0
114,Inside,Myripristes sp.,0
116,Inside,Myripristes sp.,0
118,Inside,Myripristes sp.,0
120,Inside,Myripristes sp.,0
122,Inside,Myripristes sp.,0
125,Inside,Myripristes sp.,0
127,Inside,Myripristes sp.,0
129,Inside,Myripristes sp.,0
131,Inside,Myripristes sp.,0
133,Inside,Myripristes sp.,0
135,Inside,Myripristes sp.,0
137,Inside,Myripristes sp.,0
139,Inside,Myripristes sp.,0
141,Inside,Myripristes sp.,0
143,Inside,Myripristes sp.,0
145,Inside,Myripristes sp.,0
147,Inside,Myripristes sp.,0
2,Outside,Myripristes sp.,0
4,Outside,Myripristes sp.,0
9,Outside,Myripristes sp.,0
13,Outside,Myripristes sp.,0
15,Outside,Myripristes sp.,0
20,Outside,Myripristes sp.,0
23,Outside,Myripristes sp.,0
30,Outside,Myripristes sp.,0
35,Outside,Myripristes sp.,0
38,Outside,Myripristes sp.,0
41,Outside,Myripristes sp.,0
42,Outside,Myripristes sp.,0
51,Outside,Myripristes sp.,0
52,Outside,Myripristes sp.,0
55,Outside,Myripristes sp.,0
56,Outside,Myripristes sp.,0
64,Outside,Myripristes sp.,0
65,Outside,Myripristes sp.,0
66,Outside,Myripristes sp.,0
70,Outside,Myripristes sp.,0
74,Outside,Myripristes sp.,0
75,Outside,Myripristes sp.,0
79,Outside,Myripristes sp.,0
81,Outside,Myripristes sp.,0
84,Outside,Myripristes sp.,0
87,Outside,Myripristes sp.,0
91,Outside,Myripristes sp.,0
92,Outside,Myripristes sp.,0
95,Outside,Myripristes sp.,0
100,Outside,Myripristes sp.,0
102,Outside,Myripristes sp.,0
104,Outside,Myripristes sp.,0
106,Outside,Myripristes sp.,0
108,Outside,Myripristes sp.,0
110,Outside,Myripristes sp.,0
112,Outside,Myripristes sp.,0
115,Outside,Myripristes sp.,0
117,Outside,Myripristes sp.,0
119,Outside,Myripristes sp.,0
121,Outside,Myripristes sp.,0
123,Outside,Myripristes sp.,0
126,Outside,Myripristes sp.,0
128,Outside,Myripristes sp.,0
130,Outside,Myripristes sp.,0
132,Outside,Myripristes sp.,0
134,Outside,Myripristes sp.,0
136,Outside,Myripristes sp.,0
138,Outside,Myripristes sp.,0
140,Outside,Myripristes sp.,0
142,Outside,Myripristes sp.,0
144,Outside,Myripristes sp.,0
146,Outside,Myripristes sp.,0
148,Outside,Myripristes sp.,0
1,Inside,Naucrates ductor,0
5,Inside,Naucrates ductor,0
8,Inside,Naucrates ductor,0
10,Inside,Naucrates ductor,0
14,Inside,Naucrates ductor,0
16,Inside,Naucrates ductor,0
17,Inside,Naucrates ductor,0
18,Inside,Naucrates ductor,0
19,Inside,Naucrates ductor,0
21,Inside,Naucrates ductor,0
22,Inside,Naucrates ductor,0
24,Inside,Naucrates ductor,0
26,Inside,Naucrates ductor,0
27,Inside,Naucrates ductor,0
28,Inside,Naucrates ductor,0
29,Inside,Naucrates ductor,0
31,Inside,Naucrates ductor,0
32,Inside,Naucrates ductor,0
33,Inside,Naucrates ductor,0
34,Inside,Naucrates ductor,0
36,Inside,Naucrates ductor,0
37,Inside,Naucrates ductor,0
39,Inside,Naucrates ductor,0
40,Inside,Naucrates ductor,0
43,Inside,Naucrates ductor,0
44,Inside,Naucrates ductor,0
45,Inside,Naucrates ductor,0
46,Inside,Naucrates ductor,0
47,Inside,Naucrates ductor,0
48,Inside,Naucrates ductor,0
49,Inside,Naucrates ductor,0
50,Inside,Naucrates ductor,0
54,Inside,Naucrates ductor,0
57,Inside,Naucrates ductor,0
59,Inside,Naucrates ductor,0
60,Inside,Naucrates ductor,0
61,Inside,Naucrates ductor,0
67,Inside,Naucrates ductor,0
68,Inside,Naucrates ductor,0
69,Inside,Naucrates ductor,0
71,Inside,Naucrates ductor,0
76,Inside,Naucrates ductor,0
77,Inside,Naucrates ductor,0
78,Inside,Naucrates ductor,0
80,Inside,Naucrates ductor,0
85,Inside,Naucrates ductor,0
86,Inside,Naucrates ductor,0
88,Inside,Naucrates ductor,0
89,Inside,Naucrates ductor,0
90,Inside,Naucrates ductor,0
93,Inside,Naucrates ductor,0
96,Inside,Naucrates ductor,0
97,Inside,Naucrates ductor,0.000333023
98,Inside,Naucrates ductor,0.000371237
99,Inside,Naucrates ductor,0
101,Inside,Naucrates ductor,0
103,Inside,Naucrates ductor,0
105,Inside,Naucrates ductor,0
107,Inside,Naucrates ductor,0
109,Inside,Naucrates ductor,0
111,Inside,Naucrates ductor,0
113,Inside,Naucrates ductor,0
114,Inside,Naucrates ductor,0
116,Inside,Naucrates ductor,0
118,Inside,Naucrates ductor,0
120,Inside,Naucrates ductor,0
122,Inside,Naucrates ductor,0
125,Inside,Naucrates ductor,0
127,Inside,Naucrates ductor,0
129,Inside,Naucrates ductor,0
131,Inside,Naucrates ductor,0
133,Inside,Naucrates ductor,0
135,Inside,Naucrates ductor,0
137,Inside,Naucrates ductor,0
139,Inside,Naucrates ductor,0
141,Inside,Naucrates ductor,0
143,Inside,Naucrates ductor,0
145,Inside,Naucrates ductor,0
147,Inside,Naucrates ductor,0
2,Outside,Naucrates ductor,0
4,Outside,Naucrates ductor,0
9,Outside,Naucrates ductor,0
13,Outside,Naucrates ductor,0
15,Outside,Naucrates ductor,0
20,Outside,Naucrates ductor,0
23,Outside,Naucrates ductor,0
30,Outside,Naucrates ductor,0
35,Outside,Naucrates ductor,0
38,Outside,Naucrates ductor,0
41,Outside,Naucrates ductor,0
42,Outside,Naucrates ductor,0
51,Outside,Naucrates ductor,0
52,Outside,Naucrates ductor,0
55,Outside,Naucrates ductor,0
56,Outside,Naucrates ductor,0
64,Outside,Naucrates ductor,0
65,Outside,Naucrates ductor,0
66,Outside,Naucrates ductor,0
70,Outside,Naucrates ductor,0
74,Outside,Naucrates ductor,0
75,Outside,Naucrates ductor,0
79,Outside,Naucrates ductor,0
81,Outside,Naucrates ductor,0
84,Outside,Naucrates ductor,0
87,Outside,Naucrates ductor,0
91,Outside,Naucrates ductor,0
92,Outside,Naucrates ductor,0
95,Outside,Naucrates ductor,0
100,Outside,Naucrates ductor,0
102,Outside,Naucrates ductor,0
104,Outside,Naucrates ductor,0
106,Outside,Naucrates ductor,0
108,Outside,Naucrates ductor,0
110,Outside,Naucrates ductor,0
112,Outside,Naucrates ductor,0
115,Outside,Naucrates ductor,0
117,Outside,Naucrates ductor,0
119,Outside,Naucrates ductor,0
121,Outside,Naucrates ductor,0
123,Outside,Naucrates ductor,0
126,Outside,Naucrates ductor,0
128,Outside,Naucrates ductor,0
130,Outside,Naucrates ductor,0
132,Outside,Naucrates ductor,0
134,Outside,Naucrates ductor,0
136,Outside,Naucrates ductor,0
138,Outside,Naucrates ductor,0
140,Outside,Naucrates ductor,0
142,Outside,Naucrates ductor,0
144,Outside,Naucrates ductor,0
146,Outside,Naucrates ductor,0
148,Outside,Naucrates ductor,0
1,Inside,Neomyxus leuciscus,0
5,Inside,Neomyxus leuciscus,0
8,Inside,Neomyxus leuciscus,0
10,Inside,Neomyxus leuciscus,0
14,Inside,Neomyxus leuciscus,0
16,Inside,Neomyxus leuciscus,0
17,Inside,Neomyxus leuciscus,0
18,Inside,Neomyxus leuciscus,0
19,Inside,Neomyxus leuciscus,0
21,Inside,Neomyxus leuciscus,0
22,Inside,Neomyxus leuciscus,0
24,Inside,Neomyxus leuciscus,0
26,Inside,Neomyxus leuciscus,0
27,Inside,Neomyxus leuciscus,0
28,Inside,Neomyxus leuciscus,0
29,Inside,Neomyxus leuciscus,0
31,Inside,Neomyxus leuciscus,0
32,Inside,Neomyxus leuciscus,0
33,Inside,Neomyxus leuciscus,0
34,Inside,Neomyxus leuciscus,0
36,Inside,Neomyxus leuciscus,0
37,Inside,Neomyxus leuciscus,0
39,Inside,Neomyxus leuciscus,0
40,Inside,Neomyxus leuciscus,0
43,Inside,Neomyxus leuciscus,0
44,Inside,Neomyxus leuciscus,0
45,Inside,Neomyxus leuciscus,0
46,Inside,Neomyxus leuciscus,0
47,Inside,Neomyxus leuciscus,0
48,Inside,Neomyxus leuciscus,0
49,Inside,Neomyxus leuciscus,0
50,Inside,Neomyxus leuciscus,0
54,Inside,Neomyxus leuciscus,0
57,Inside,Neomyxus leuciscus,0
59,Inside,Neomyxus leuciscus,0
60,Inside,Neomyxus leuciscus,0
61,Inside,Neomyxus leuciscus,0
67,Inside,Neomyxus leuciscus,0
68,Inside,Neomyxus leuciscus,0
69,Inside,Neomyxus leuciscus,0
71,Inside,Neomyxus leuciscus,0
76,Inside,Neomyxus leuciscus,0
77,Inside,Neomyxus leuciscus,0
78,Inside,Neomyxus leuciscus,0
80,Inside,Neomyxus leuciscus,0
85,Inside,Neomyxus leuciscus,0
86,Inside,Neomyxus leuciscus,0.000614515
88,Inside,Neomyxus leuciscus,0
89,Inside,Neomyxus leuciscus,0
90,Inside,Neomyxus leuciscus,0
93,Inside,Neomyxus leuciscus,0.001152074
96,Inside,Neomyxus leuciscus,0.000313273
97,Inside,Neomyxus leuciscus,0.016651126
98,Inside,Neomyxus leuciscus,0
99,Inside,Neomyxus leuciscus,0
101,Inside,Neomyxus leuciscus,0
103,Inside,Neomyxus leuciscus,0
105,Inside,Neomyxus leuciscus,0
107,Inside,Neomyxus leuciscus,0
109,Inside,Neomyxus leuciscus,0
111,Inside,Neomyxus leuciscus,0
113,Inside,Neomyxus leuciscus,0
114,Inside,Neomyxus leuciscus,0
116,Inside,Neomyxus leuciscus,0
118,Inside,Neomyxus leuciscus,0
120,Inside,Neomyxus leuciscus,0
122,Inside,Neomyxus leuciscus,0
125,Inside,Neomyxus leuciscus,0
127,Inside,Neomyxus leuciscus,0
129,Inside,Neomyxus leuciscus,0
131,Inside,Neomyxus leuciscus,0
133,Inside,Neomyxus leuciscus,0
135,Inside,Neomyxus leuciscus,0
137,Inside,Neomyxus leuciscus,0
139,Inside,Neomyxus leuciscus,0
141,Inside,Neomyxus leuciscus,0
143,Inside,Neomyxus leuciscus,0
145,Inside,Neomyxus leuciscus,0
147,Inside,Neomyxus leuciscus,0
2,Outside,Neomyxus leuciscus,0
4,Outside,Neomyxus leuciscus,0
9,Outside,Neomyxus leuciscus,0
13,Outside,Neomyxus leuciscus,0
15,Outside,Neomyxus leuciscus,0
20,Outside,Neomyxus leuciscus,0
23,Outside,Neomyxus leuciscus,0
30,Outside,Neomyxus leuciscus,0
35,Outside,Neomyxus leuciscus,0
38,Outside,Neomyxus leuciscus,0
41,Outside,Neomyxus leuciscus,0
42,Outside,Neomyxus leuciscus,0
51,Outside,Neomyxus leuciscus,0
52,Outside,Neomyxus leuciscus,0
55,Outside,Neomyxus leuciscus,0
56,Outside,Neomyxus leuciscus,0
64,Outside,Neomyxus leuciscus,0
65,Outside,Neomyxus leuciscus,0
66,Outside,Neomyxus leuciscus,0
70,Outside,Neomyxus leuciscus,0
74,Outside,Neomyxus leuciscus,0
75,Outside,Neomyxus leuciscus,0
79,Outside,Neomyxus leuciscus,0
81,Outside,Neomyxus leuciscus,0
84,Outside,Neomyxus leuciscus,0
87,Outside,Neomyxus leuciscus,0
91,Outside,Neomyxus leuciscus,0
92,Outside,Neomyxus leuciscus,0.000434273
95,Outside,Neomyxus leuciscus,0
100,Outside,Neomyxus leuciscus,0
102,Outside,Neomyxus leuciscus,0
104,Outside,Neomyxus leuciscus,0
106,Outside,Neomyxus leuciscus,0
108,Outside,Neomyxus leuciscus,0
110,Outside,Neomyxus leuciscus,0
112,Outside,Neomyxus leuciscus,0
115,Outside,Neomyxus leuciscus,0
117,Outside,Neomyxus leuciscus,0
119,Outside,Neomyxus leuciscus,0
121,Outside,Neomyxus leuciscus,0
123,Outside,Neomyxus leuciscus,0
126,Outside,Neomyxus leuciscus,0
128,Outside,Neomyxus leuciscus,0
130,Outside,Neomyxus leuciscus,0
132,Outside,Neomyxus leuciscus,0
134,Outside,Neomyxus leuciscus,0
136,Outside,Neomyxus leuciscus,0
138,Outside,Neomyxus leuciscus,0
140,Outside,Neomyxus leuciscus,0
142,Outside,Neomyxus leuciscus,0
144,Outside,Neomyxus leuciscus,0
146,Outside,Neomyxus leuciscus,0
148,Outside,Neomyxus leuciscus,0
1,Inside,Neoscopelus macrolepidotus,0
5,Inside,Neoscopelus macrolepidotus,0
8,Inside,Neoscopelus macrolepidotus,0
10,Inside,Neoscopelus macrolepidotus,0
14,Inside,Neoscopelus macrolepidotus,0
16,Inside,Neoscopelus macrolepidotus,0
17,Inside,Neoscopelus macrolepidotus,0
18,Inside,Neoscopelus macrolepidotus,0
19,Inside,Neoscopelus macrolepidotus,0
21,Inside,Neoscopelus macrolepidotus,0
22,Inside,Neoscopelus macrolepidotus,0
24,Inside,Neoscopelus macrolepidotus,0
26,Inside,Neoscopelus macrolepidotus,0
27,Inside,Neoscopelus macrolepidotus,0
28,Inside,Neoscopelus macrolepidotus,0
29,Inside,Neoscopelus macrolepidotus,0
31,Inside,Neoscopelus macrolepidotus,0
32,Inside,Neoscopelus macrolepidotus,0
33,Inside,Neoscopelus macrolepidotus,0
34,Inside,Neoscopelus macrolepidotus,0
36,Inside,Neoscopelus macrolepidotus,0
37,Inside,Neoscopelus macrolepidotus,0
39,Inside,Neoscopelus macrolepidotus,0
40,Inside,Neoscopelus macrolepidotus,0
43,Inside,Neoscopelus macrolepidotus,0
44,Inside,Neoscopelus macrolepidotus,0
45,Inside,Neoscopelus macrolepidotus,0
46,Inside,Neoscopelus macrolepidotus,0
47,Inside,Neoscopelus macrolepidotus,0
48,Inside,Neoscopelus macrolepidotus,0
49,Inside,Neoscopelus macrolepidotus,0
50,Inside,Neoscopelus macrolepidotus,0
54,Inside,Neoscopelus macrolepidotus,0
57,Inside,Neoscopelus macrolepidotus,0
59,Inside,Neoscopelus macrolepidotus,0
60,Inside,Neoscopelus macrolepidotus,0
61,Inside,Neoscopelus macrolepidotus,0
67,Inside,Neoscopelus macrolepidotus,0
68,Inside,Neoscopelus macrolepidotus,0
69,Inside,Neoscopelus macrolepidotus,0
71,Inside,Neoscopelus macrolepidotus,0
76,Inside,Neoscopelus macrolepidotus,0
77,Inside,Neoscopelus macrolepidotus,0
78,Inside,Neoscopelus macrolepidotus,0
80,Inside,Neoscopelus macrolepidotus,0
85,Inside,Neoscopelus macrolepidotus,0
86,Inside,Neoscopelus macrolepidotus,0
88,Inside,Neoscopelus macrolepidotus,0
89,Inside,Neoscopelus macrolepidotus,0
90,Inside,Neoscopelus macrolepidotus,0
93,Inside,Neoscopelus macrolepidotus,0
96,Inside,Neoscopelus macrolepidotus,0
97,Inside,Neoscopelus macrolepidotus,0
98,Inside,Neoscopelus macrolepidotus,0
99,Inside,Neoscopelus macrolepidotus,0
101,Inside,Neoscopelus macrolepidotus,0
103,Inside,Neoscopelus macrolepidotus,0
105,Inside,Neoscopelus macrolepidotus,0
107,Inside,Neoscopelus macrolepidotus,0
109,Inside,Neoscopelus macrolepidotus,0
111,Inside,Neoscopelus macrolepidotus,0
113,Inside,Neoscopelus macrolepidotus,0
114,Inside,Neoscopelus macrolepidotus,0
116,Inside,Neoscopelus macrolepidotus,0
118,Inside,Neoscopelus macrolepidotus,0
120,Inside,Neoscopelus macrolepidotus,0
122,Inside,Neoscopelus macrolepidotus,0
125,Inside,Neoscopelus macrolepidotus,0.002793296
127,Inside,Neoscopelus macrolepidotus,0
129,Inside,Neoscopelus macrolepidotus,0
131,Inside,Neoscopelus macrolepidotus,0
133,Inside,Neoscopelus macrolepidotus,0
135,Inside,Neoscopelus macrolepidotus,0
137,Inside,Neoscopelus macrolepidotus,0
139,Inside,Neoscopelus macrolepidotus,0
141,Inside,Neoscopelus macrolepidotus,0
143,Inside,Neoscopelus macrolepidotus,0
145,Inside,Neoscopelus macrolepidotus,0
147,Inside,Neoscopelus macrolepidotus,0
2,Outside,Neoscopelus macrolepidotus,0
4,Outside,Neoscopelus macrolepidotus,0
9,Outside,Neoscopelus macrolepidotus,0
13,Outside,Neoscopelus macrolepidotus,0
15,Outside,Neoscopelus macrolepidotus,0
20,Outside,Neoscopelus macrolepidotus,0
23,Outside,Neoscopelus macrolepidotus,0
30,Outside,Neoscopelus macrolepidotus,0
35,Outside,Neoscopelus macrolepidotus,0
38,Outside,Neoscopelus macrolepidotus,0
41,Outside,Neoscopelus macrolepidotus,0
42,Outside,Neoscopelus macrolepidotus,0
51,Outside,Neoscopelus macrolepidotus,0
52,Outside,Neoscopelus macrolepidotus,0
55,Outside,Neoscopelus macrolepidotus,0
56,Outside,Neoscopelus macrolepidotus,0
64,Outside,Neoscopelus macrolepidotus,0
65,Outside,Neoscopelus macrolepidotus,0
66,Outside,Neoscopelus macrolepidotus,0
70,Outside,Neoscopelus macrolepidotus,0
74,Outside,Neoscopelus macrolepidotus,0
75,Outside,Neoscopelus macrolepidotus,0
79,Outside,Neoscopelus macrolepidotus,0
81,Outside,Neoscopelus macrolepidotus,0
84,Outside,Neoscopelus macrolepidotus,0
87,Outside,Neoscopelus macrolepidotus,0
91,Outside,Neoscopelus macrolepidotus,0
92,Outside,Neoscopelus macrolepidotus,0
95,Outside,Neoscopelus macrolepidotus,0
100,Outside,Neoscopelus macrolepidotus,0
102,Outside,Neoscopelus macrolepidotus,0
104,Outside,Neoscopelus macrolepidotus,0
106,Outside,Neoscopelus macrolepidotus,0
108,Outside,Neoscopelus macrolepidotus,0
110,Outside,Neoscopelus macrolepidotus,0
112,Outside,Neoscopelus macrolepidotus,0
115,Outside,Neoscopelus macrolepidotus,0
117,Outside,Neoscopelus macrolepidotus,0
119,Outside,Neoscopelus macrolepidotus,0
121,Outside,Neoscopelus macrolepidotus,0
123,Outside,Neoscopelus macrolepidotus,0
126,Outside,Neoscopelus macrolepidotus,0
128,Outside,Neoscopelus macrolepidotus,0
130,Outside,Neoscopelus macrolepidotus,0
132,Outside,Neoscopelus macrolepidotus,0
134,Outside,Neoscopelus macrolepidotus,0
136,Outside,Neoscopelus macrolepidotus,0
138,Outside,Neoscopelus macrolepidotus,0
140,Outside,Neoscopelus macrolepidotus,0
142,Outside,Neoscopelus macrolepidotus,0
144,Outside,Neoscopelus macrolepidotus,0
146,Outside,Neoscopelus macrolepidotus,0
148,Outside,Neoscopelus macrolepidotus,0
1,Inside,Neoscopelus microchir,0
5,Inside,Neoscopelus microchir,0
8,Inside,Neoscopelus microchir,0
10,Inside,Neoscopelus microchir,0
14,Inside,Neoscopelus microchir,0
16,Inside,Neoscopelus microchir,0
17,Inside,Neoscopelus microchir,0
18,Inside,Neoscopelus microchir,0
19,Inside,Neoscopelus microchir,0
21,Inside,Neoscopelus microchir,0
22,Inside,Neoscopelus microchir,0
24,Inside,Neoscopelus microchir,0
26,Inside,Neoscopelus microchir,0
27,Inside,Neoscopelus microchir,0
28,Inside,Neoscopelus microchir,0
29,Inside,Neoscopelus microchir,0
31,Inside,Neoscopelus microchir,0
32,Inside,Neoscopelus microchir,0
33,Inside,Neoscopelus microchir,0
34,Inside,Neoscopelus microchir,0
36,Inside,Neoscopelus microchir,0
37,Inside,Neoscopelus microchir,0.003749531
39,Inside,Neoscopelus microchir,0
40,Inside,Neoscopelus microchir,0
43,Inside,Neoscopelus microchir,0
44,Inside,Neoscopelus microchir,0
45,Inside,Neoscopelus microchir,0
46,Inside,Neoscopelus microchir,0
47,Inside,Neoscopelus microchir,0
48,Inside,Neoscopelus microchir,0
49,Inside,Neoscopelus microchir,0
50,Inside,Neoscopelus microchir,0
54,Inside,Neoscopelus microchir,0
57,Inside,Neoscopelus microchir,0
59,Inside,Neoscopelus microchir,0
60,Inside,Neoscopelus microchir,0
61,Inside,Neoscopelus microchir,0
67,Inside,Neoscopelus microchir,0
68,Inside,Neoscopelus microchir,0
69,Inside,Neoscopelus microchir,0
71,Inside,Neoscopelus microchir,0
76,Inside,Neoscopelus microchir,0
77,Inside,Neoscopelus microchir,0
78,Inside,Neoscopelus microchir,0
80,Inside,Neoscopelus microchir,0
85,Inside,Neoscopelus microchir,0
86,Inside,Neoscopelus microchir,0
88,Inside,Neoscopelus microchir,0
89,Inside,Neoscopelus microchir,0
90,Inside,Neoscopelus microchir,0
93,Inside,Neoscopelus microchir,0
96,Inside,Neoscopelus microchir,0
97,Inside,Neoscopelus microchir,0
98,Inside,Neoscopelus microchir,0
99,Inside,Neoscopelus microchir,0
101,Inside,Neoscopelus microchir,0
103,Inside,Neoscopelus microchir,0
105,Inside,Neoscopelus microchir,0
107,Inside,Neoscopelus microchir,0
109,Inside,Neoscopelus microchir,0
111,Inside,Neoscopelus microchir,0
113,Inside,Neoscopelus microchir,0
114,Inside,Neoscopelus microchir,0
116,Inside,Neoscopelus microchir,0
118,Inside,Neoscopelus microchir,0
120,Inside,Neoscopelus microchir,0
122,Inside,Neoscopelus microchir,0
125,Inside,Neoscopelus microchir,0
127,Inside,Neoscopelus microchir,0
129,Inside,Neoscopelus microchir,0
131,Inside,Neoscopelus microchir,0
133,Inside,Neoscopelus microchir,0
135,Inside,Neoscopelus microchir,0
137,Inside,Neoscopelus microchir,0
139,Inside,Neoscopelus microchir,0
141,Inside,Neoscopelus microchir,0
143,Inside,Neoscopelus microchir,0
145,Inside,Neoscopelus microchir,0
147,Inside,Neoscopelus microchir,0
2,Outside,Neoscopelus microchir,0
4,Outside,Neoscopelus microchir,0
9,Outside,Neoscopelus microchir,0
13,Outside,Neoscopelus microchir,0
15,Outside,Neoscopelus microchir,0
20,Outside,Neoscopelus microchir,0
23,Outside,Neoscopelus microchir,0
30,Outside,Neoscopelus microchir,0
35,Outside,Neoscopelus microchir,0
38,Outside,Neoscopelus microchir,0
41,Outside,Neoscopelus microchir,0
42,Outside,Neoscopelus microchir,0
51,Outside,Neoscopelus microchir,0
52,Outside,Neoscopelus microchir,0
55,Outside,Neoscopelus microchir,0
56,Outside,Neoscopelus microchir,0
64,Outside,Neoscopelus microchir,0
65,Outside,Neoscopelus microchir,0
66,Outside,Neoscopelus microchir,0
70,Outside,Neoscopelus microchir,0
74,Outside,Neoscopelus microchir,0
75,Outside,Neoscopelus microchir,0
79,Outside,Neoscopelus microchir,0
81,Outside,Neoscopelus microchir,0
84,Outside,Neoscopelus microchir,0
87,Outside,Neoscopelus microchir,0
91,Outside,Neoscopelus microchir,0
92,Outside,Neoscopelus microchir,0
95,Outside,Neoscopelus microchir,0
100,Outside,Neoscopelus microchir,0
102,Outside,Neoscopelus microchir,0
104,Outside,Neoscopelus microchir,0
106,Outside,Neoscopelus microchir,0
108,Outside,Neoscopelus microchir,0
110,Outside,Neoscopelus microchir,0
112,Outside,Neoscopelus microchir,0
115,Outside,Neoscopelus microchir,0
117,Outside,Neoscopelus microchir,0
119,Outside,Neoscopelus microchir,0
121,Outside,Neoscopelus microchir,0
123,Outside,Neoscopelus microchir,0
126,Outside,Neoscopelus microchir,0
128,Outside,Neoscopelus microchir,0
130,Outside,Neoscopelus microchir,0
132,Outside,Neoscopelus microchir,0
134,Outside,Neoscopelus microchir,0
136,Outside,Neoscopelus microchir,0
138,Outside,Neoscopelus microchir,0
140,Outside,Neoscopelus microchir,0
142,Outside,Neoscopelus microchir,0
144,Outside,Neoscopelus microchir,0
146,Outside,Neoscopelus microchir,0
148,Outside,Neoscopelus microchir,0
1,Inside,Neoscopelus sp.,0
5,Inside,Neoscopelus sp.,0.002660282
8,Inside,Neoscopelus sp.,0
10,Inside,Neoscopelus sp.,0
14,Inside,Neoscopelus sp.,0
16,Inside,Neoscopelus sp.,0
17,Inside,Neoscopelus sp.,0
18,Inside,Neoscopelus sp.,0
19,Inside,Neoscopelus sp.,0
21,Inside,Neoscopelus sp.,0
22,Inside,Neoscopelus sp.,0
24,Inside,Neoscopelus sp.,0
26,Inside,Neoscopelus sp.,0
27,Inside,Neoscopelus sp.,0
28,Inside,Neoscopelus sp.,0
29,Inside,Neoscopelus sp.,0
31,Inside,Neoscopelus sp.,0
32,Inside,Neoscopelus sp.,0
33,Inside,Neoscopelus sp.,0
34,Inside,Neoscopelus sp.,0
36,Inside,Neoscopelus sp.,0
37,Inside,Neoscopelus sp.,0
39,Inside,Neoscopelus sp.,0
40,Inside,Neoscopelus sp.,0
43,Inside,Neoscopelus sp.,0
44,Inside,Neoscopelus sp.,0
45,Inside,Neoscopelus sp.,0
46,Inside,Neoscopelus sp.,0
47,Inside,Neoscopelus sp.,0
48,Inside,Neoscopelus sp.,0
49,Inside,Neoscopelus sp.,0
50,Inside,Neoscopelus sp.,0
54,Inside,Neoscopelus sp.,0
57,Inside,Neoscopelus sp.,0
59,Inside,Neoscopelus sp.,0
60,Inside,Neoscopelus sp.,0
61,Inside,Neoscopelus sp.,0
67,Inside,Neoscopelus sp.,0
68,Inside,Neoscopelus sp.,0
69,Inside,Neoscopelus sp.,0
71,Inside,Neoscopelus sp.,0
76,Inside,Neoscopelus sp.,0
77,Inside,Neoscopelus sp.,0
78,Inside,Neoscopelus sp.,0
80,Inside,Neoscopelus sp.,0
85,Inside,Neoscopelus sp.,0
86,Inside,Neoscopelus sp.,0
88,Inside,Neoscopelus sp.,0
89,Inside,Neoscopelus sp.,0
90,Inside,Neoscopelus sp.,0
93,Inside,Neoscopelus sp.,0
96,Inside,Neoscopelus sp.,0
97,Inside,Neoscopelus sp.,0
98,Inside,Neoscopelus sp.,0
99,Inside,Neoscopelus sp.,0
101,Inside,Neoscopelus sp.,0
103,Inside,Neoscopelus sp.,0
105,Inside,Neoscopelus sp.,0
107,Inside,Neoscopelus sp.,0
109,Inside,Neoscopelus sp.,0.010634527
111,Inside,Neoscopelus sp.,0
113,Inside,Neoscopelus sp.,0
114,Inside,Neoscopelus sp.,0
116,Inside,Neoscopelus sp.,0
118,Inside,Neoscopelus sp.,0
120,Inside,Neoscopelus sp.,0
122,Inside,Neoscopelus sp.,0
125,Inside,Neoscopelus sp.,0
127,Inside,Neoscopelus sp.,0
129,Inside,Neoscopelus sp.,0
131,Inside,Neoscopelus sp.,0
133,Inside,Neoscopelus sp.,0
135,Inside,Neoscopelus sp.,0
137,Inside,Neoscopelus sp.,0
139,Inside,Neoscopelus sp.,0.002294104
141,Inside,Neoscopelus sp.,0
143,Inside,Neoscopelus sp.,0
145,Inside,Neoscopelus sp.,0
147,Inside,Neoscopelus sp.,0
