transect,type,sample,density
15,Outside,Platybelone,0
20,Outside,Platybelone,0
23,Outside,Platybelone,0
30,Outside,Platybelone,0
35,Outside,Platybelone,0
38,Outside,Platybelone,0
41,Outside,Platybelone,0
42,Outside,Platybelone,0
51,Outside,Platybelone,0
52,Outside,Platybelone,0
55,Outside,Platybelone,0
56,Outside,Platybelone,0
64,Outside,Platybelone,0
65,Outside,Platybelone,0
66,Outside,Platybelone,0
70,Outside,Platybelone,0
73,Outside,Platybelone,0
74,Outside,Platybelone,0
75,Outside,Platybelone,0
79,Outside,Platybelone,0
81,Outside,Platybelone,0
84,Outside,Platybelone,0
87,Outside,Platybelone,0
91,Outside,Platybelone,0
92,Outside,Platybelone,0
95,Outside,Platybelone,0
100,Outside,Platybelone,0
102,Outside,Platybelone,0
104,Outside,Platybelone,0
106,Outside,Platybelone,0
108,Outside,Platybelone,0
110,Outside,Platybelone,0
112,Outside,Platybelone,0
115,Outside,Platybelone,0
117,Outside,Platybelone,0
119,Outside,Platybelone,0
121,Outside,Platybelone,0
123,Outside,Platybelone,0
126,Outside,Platybelone,0
128,Outside,Platybelone,0
130,Outside,Platybelone,0
132,Outside,Platybelone,0
134,Outside,Platybelone,0
136,Outside,Platybelone,0
138,Outside,Platybelone,0
140,Outside,Platybelone,0
142,Outside,Platybelone,0
144,Outside,Platybelone,0
146,Outside,Platybelone,0
148,Outside,Platybelone,0
1,Inside,Plectroglyphidodon,0
5,Inside,Plectroglyphidodon,0
8,Inside,Plectroglyphidodon,0
10,Inside,Plectroglyphidodon,0
14,Inside,Plectroglyphidodon,0
16,Inside,Plectroglyphidodon,0
17,Inside,Plectroglyphidodon,0
18,Inside,Plectroglyphidodon,0
19,Inside,Plectroglyphidodon,0
21,Inside,Plectroglyphidodon,0
22,Inside,Plectroglyphidodon,0
24,Inside,Plectroglyphidodon,0
26,Inside,Plectroglyphidodon,0
27,Inside,Plectroglyphidodon,0
28,Inside,Plectroglyphidodon,0
29,Inside,Plectroglyphidodon,0
31,Inside,Plectroglyphidodon,0
32,Inside,Plectroglyphidodon,0
33,Inside,Plectroglyphidodon,0
34,Inside,Plectroglyphidodon,0
36,Inside,Plectroglyphidodon,0
37,Inside,Plectroglyphidodon,0
39,Inside,Plectroglyphidodon,0
40,Inside,Plectroglyphidodon,0
43,Inside,Plectroglyphidodon,0
44,Inside,Plectroglyphidodon,0
45,Inside,Plectroglyphidodon,0
46,Inside,Plectroglyphidodon,0
47,Inside,Plectroglyphidodon,0
48,Inside,Plectroglyphidodon,0
49,Inside,Plectroglyphidodon,0
50,Inside,Plectroglyphidodon,0
54,Inside,Plectroglyphidodon,0
57,Inside,Plectroglyphidodon,0
59,Inside,Plectroglyphidodon,0
60,Inside,Plectroglyphidodon,0
61,Inside,Plectroglyphidodon,0
67,Inside,Plectroglyphidodon,0
68,Inside,Plectroglyphidodon,0
69,Inside,Plectroglyphidodon,0
71,Inside,Plectroglyphidodon,0
72,Inside,Plectroglyphidodon,0
76,Inside,Plectroglyphidodon,0
77,Inside,Plectroglyphidodon,0
78,Inside,Plectroglyphidodon,0
80,Inside,Plectroglyphidodon,0
85,Inside,Plectroglyphidodon,0
86,Inside,Plectroglyphidodon,0
88,Inside,Plectroglyphidodon,0
89,Inside,Plectroglyphidodon,0
90,Inside,Plectroglyphidodon,0
93,Inside,Plectroglyphidodon,0
96,Inside,Plectroglyphidodon,0
97,Inside,Plectroglyphidodon,0.000333023
98,Inside,Plectroglyphidodon,0.000371237
99,Inside,Plectroglyphidodon,0
101,Inside,Plectroglyphidodon,0
103,Inside,Plectroglyphidodon,0
105,Inside,Plectroglyphidodon,0
107,Inside,Plectroglyphidodon,0
109,Inside,Plectroglyphidodon,0
111,Inside,Plectroglyphidodon,0.002008032
113,Inside,Plectroglyphidodon,0
114,Inside,Plectroglyphidodon,0
116,Inside,Plectroglyphidodon,0
118,Inside,Plectroglyphidodon,0
120,Inside,Plectroglyphidodon,0
122,Inside,Plectroglyphidodon,0
125,Inside,Plectroglyphidodon,0
127,Inside,Plectroglyphidodon,0
129,Inside,Plectroglyphidodon,0.001961554
131,Inside,Plectroglyphidodon,0
133,Inside,Plectroglyphidodon,0
135,Inside,Plectroglyphidodon,0
137,Inside,Plectroglyphidodon,0
139,Inside,Plectroglyphidodon,0
141,Inside,Plectroglyphidodon,0
143,Inside,Plectroglyphidodon,0
145,Inside,Plectroglyphidodon,0
147,Inside,Plectroglyphidodon,0
2,Outside,Plectroglyphidodon,0
4,Outside,Plectroglyphidodon,0
9,Outside,Plectroglyphidodon,0
13,Outside,Plectroglyphidodon,0
15,Outside,Plectroglyphidodon,0
20,Outside,Plectroglyphidodon,0
23,Outside,Plectroglyphidodon,0
30,Outside,Plectroglyphidodon,0
35,Outside,Plectroglyphidodon,0
38,Outside,Plectroglyphidodon,0
41,Outside,Plectroglyphidodon,0
42,Outside,Plectroglyphidodon,0
51,Outside,Plectroglyphidodon,0
52,Outside,Plectroglyphidodon,0
55,Outside,Plectroglyphidodon,0
56,Outside,Plectroglyphidodon,0
64,Outside,Plectroglyphidodon,0
65,Outside,Plectroglyphidodon,0
66,Outside,Plectroglyphidodon,0
70,Outside,Plectroglyphidodon,0
73,Outside,Plectroglyphidodon,0
74,Outside,Plectroglyphidodon,0
75,Outside,Plectroglyphidodon,0
79,Outside,Plectroglyphidodon,0
81,Outside,Plectroglyphidodon,0
84,Outside,Plectroglyphidodon,0
87,Outside,Plectroglyphidodon,0
91,Outside,Plectroglyphidodon,0
92,Outside,Plectroglyphidodon,0
95,Outside,Plectroglyphidodon,0
100,Outside,Plectroglyphidodon,0
102,Outside,Plectroglyphidodon,0.002867795
104,Outside,Plectroglyphidodon,0
106,Outside,Plectroglyphidodon,0
108,Outside,Plectroglyphidodon,0
110,Outside,Plectroglyphidodon,0
112,Outside,Plectroglyphidodon,0
115,Outside,Plectroglyphidodon,0
117,Outside,Plectroglyphidodon,0
119,Outside,Plectroglyphidodon,0
121,Outside,Plectroglyphidodon,0
123,Outside,Plectroglyphidodon,0
126,Outside,Plectroglyphidodon,0
128,Outside,Plectroglyphidodon,0
130,Outside,Plectroglyphidodon,0
132,Outside,Plectroglyphidodon,0
134,Outside,Plectroglyphidodon,0
136,Outside,Plectroglyphidodon,0
138,Outside,Plectroglyphidodon,0
140,Outside,Plectroglyphidodon,0
142,Outside,Plectroglyphidodon,0
144,Outside,Plectroglyphidodon,0
146,Outside,Plectroglyphidodon,0
148,Outside,Plectroglyphidodon,0
1,Inside,Prognichthys,0
5,Inside,Prognichthys,0
8,Inside,Prognichthys,0
10,Inside,Prognichthys,0
14,Inside,Prognichthys,0
16,Inside,Prognichthys,0
17,Inside,Prognichthys,0
18,Inside,Prognichthys,0
19,Inside,Prognichthys,0
21,Inside,Prognichthys,0
22,Inside,Prognichthys,0
24,Inside,Prognichthys,0
26,Inside,Prognichthys,0
27,Inside,Prognichthys,0
28,Inside,Prognichthys,0
29,Inside,Prognichthys,0
31,Inside,Prognichthys,0
32,Inside,Prognichthys,0
33,Inside,Prognichthys,0
34,Inside,Prognichthys,0
36,Inside,Prognichthys,0
37,Inside,Prognichthys,0
39,Inside,Prognichthys,0
40,Inside,Prognichthys,0
43,Inside,Prognichthys,0
44,Inside,Prognichthys,0
45,Inside,Prognichthys,0
46,Inside,Prognichthys,0
47,Inside,Prognichthys,0
48,Inside,Prognichthys,0
49,Inside,Prognichthys,0
50,Inside,Prognichthys,0
54,Inside,Prognichthys,0
57,Inside,Prognichthys,0
59,Inside,Prognichthys,0
60,Inside,Prognichthys,0
61,Inside,Prognichthys,0
67,Inside,Prognichthys,0
68,Inside,Prognichthys,0
69,Inside,Prognichthys,0
71,Inside,Prognichthys,0
72,Inside,Prognichthys,0
76,Inside,Prognichthys,0
77,Inside,Prognichthys,0
78,Inside,Prognichthys,0
80,Inside,Prognichthys,0
85,Inside,Prognichthys,0
86,Inside,Prognichthys,0
88,Inside,Prognichthys,0
89,Inside,Prognichthys,0
90,Inside,Prognichthys,0
93,Inside,Prognichthys,0
96,Inside,Prognichthys,0
97,Inside,Prognichthys,0.000666045
98,Inside,Prognichthys,0
99,Inside,Prognichthys,0
101,Inside,Prognichthys,0
103,Inside,Prognichthys,0
105,Inside,Prognichthys,0
107,Inside,Prognichthys,0
109,Inside,Prognichthys,0
111,Inside,Prognichthys,0.002008032
113,Inside,Prognichthys,0
114,Inside,Prognichthys,0
116,Inside,Prognichthys,0
118,Inside,Prognichthys,0.004045307
120,Inside,Prognichthys,0
122,Inside,Prognichthys,0
125,Inside,Prognichthys,0
127,Inside,Prognichthys,0
129,Inside,Prognichthys,0
131,Inside,Prognichthys,0
133,Inside,Prognichthys,0
135,Inside,Prognichthys,0.019665683
137,Inside,Prognichthys,0
139,Inside,Prognichthys,0
141,Inside,Prognichthys,0
143,Inside,Prognichthys,0
145,Inside,Prognichthys,0
147,Inside,Prognichthys,0
2,Outside,Prognichthys,0
4,Outside,Prognichthys,0
9,Outside,Prognichthys,0
13,Outside,Prognichthys,0
15,Outside,Prognichthys,0
20,Outside,Prognichthys,0
23,Outside,Prognichthys,0
30,Outside,Prognichthys,0
35,Outside,Prognichthys,0
38,Outside,Prognichthys,0
41,Outside,Prognichthys,0
42,Outside,Prognichthys,0
51,Outside,Prognichthys,0
52,Outside,Prognichthys,0
55,Outside,Prognichthys,0
56,Outside,Prognichthys,0
64,Outside,Prognichthys,0
65,Outside,Prognichthys,0
66,Outside,Prognichthys,0
70,Outside,Prognichthys,0
73,Outside,Prognichthys,0
74,Outside,Prognichthys,0
75,Outside,Prognichthys,0
79,Outside,Prognichthys,0
81,Outside,Prognichthys,0
84,Outside,Prognichthys,0
87,Outside,Prognichthys,0
91,Outside,Prognichthys,0
92,Outside,Prognichthys,0
95,Outside,Prognichthys,0
100,Outside,Prognichthys,0
102,Outside,Prognichthys,0
104,Outside,Prognichthys,0
106,Outside,Prognichthys,0
108,Outside,Prognichthys,0
110,Outside,Prognichthys,0
112,Outside,Prognichthys,0
115,Outside,Prognichthys,0
117,Outside,Prognichthys,0
119,Outside,Prognichthys,0
121,Outside,Prognichthys,0
123,Outside,Prognichthys,0
126,Outside,Prognichthys,0
128,Outside,Prognichthys,0
130,Outside,Prognichthys,0
132,Outside,Prognichthys,0
134,Outside,Prognichthys,0
136,Outside,Prognichthys,0
138,Outside,Prognichthys,0
140,Outside,Prognichthys,0
142,Outside,Prognichthys,0
144,Outside,Prognichthys,0
146,Outside,Prognichthys,0
148,Outside,Prognichthys,0
1,Inside,Psenes,0
5,Inside,Psenes,0
8,Inside,Psenes,0
10,Inside,Psenes,0
14,Inside,Psenes,0
16,Inside,Psenes,0
17,Inside,Psenes,0
18,Inside,Psenes,0
19,Inside,Psenes,0
21,Inside,Psenes,0
22,Inside,Psenes,0
24,Inside,Psenes,0
26,Inside,Psenes,0
27,Inside,Psenes,0
28,Inside,Psenes,0
29,Inside,Psenes,0
31,Inside,Psenes,0
32,Inside,Psenes,0
33,Inside,Psenes,0
34,Inside,Psenes,0
36,Inside,Psenes,0
37,Inside,Psenes,0
39,Inside,Psenes,0
40,Inside,Psenes,0
43,Inside,Psenes,0
44,Inside,Psenes,0
45,Inside,Psenes,0
46,Inside,Psenes,0
47,Inside,Psenes,0
48,Inside,Psenes,0
49,Inside,Psenes,0
50,Inside,Psenes,0
54,Inside,Psenes,0
57,Inside,Psenes,0
59,Inside,Psenes,0
60,Inside,Psenes,0
61,Inside,Psenes,0
67,Inside,Psenes,0
68,Inside,Psenes,0
69,Inside,Psenes,0
71,Inside,Psenes,0
72,Inside,Psenes,0
76,Inside,Psenes,0
77,Inside,Psenes,0
78,Inside,Psenes,0
80,Inside,Psenes,0
85,Inside,Psenes,0
86,Inside,Psenes,0
88,Inside,Psenes,0
89,Inside,Psenes,0
90,Inside,Psenes,0
93,Inside,Psenes,0
96,Inside,Psenes,0
97,Inside,Psenes,0.021646463
98,Inside,Psenes,0
99,Inside,Psenes,0
101,Inside,Psenes,0
103,Inside,Psenes,0
105,Inside,Psenes,0
107,Inside,Psenes,0
109,Inside,Psenes,0
111,Inside,Psenes,0
113,Inside,Psenes,0
114,Inside,Psenes,0
116,Inside,Psenes,0
118,Inside,Psenes,0
120,Inside,Psenes,0
122,Inside,Psenes,0
125,Inside,Psenes,0
127,Inside,Psenes,0
129,Inside,Psenes,0
131,Inside,Psenes,0
133,Inside,Psenes,0
135,Inside,Psenes,0.004916421
137,Inside,Psenes,0
139,Inside,Psenes,0
141,Inside,Psenes,0
143,Inside,Psenes,0
145,Inside,Psenes,0
147,Inside,Psenes,0
2,Outside,Psenes,0
4,Outside,Psenes,0
9,Outside,Psenes,0
13,Outside,Psenes,0
15,Outside,Psenes,0
20,Outside,Psenes,0
23,Outside,Psenes,0
30,Outside,Psenes,0
35,Outside,Psenes,0
38,Outside,Psenes,0
41,Outside,Psenes,0
42,Outside,Psenes,0
51,Outside,Psenes,0
52,Outside,Psenes,0
55,Outside,Psenes,0
56,Outside,Psenes,0
64,Outside,Psenes,0
65,Outside,Psenes,0
66,Outside,Psenes,0
70,Outside,Psenes,0
73,Outside,Psenes,0
74,Outside,Psenes,0
75,Outside,Psenes,0
79,Outside,Psenes,0
81,Outside,Psenes,0
84,Outside,Psenes,0
87,Outside,Psenes,0
91,Outside,Psenes,0
92,Outside,Psenes,0
95,Outside,Psenes,0
100,Outside,Psenes,0
102,Outside,Psenes,0
104,Outside,Psenes,0
106,Outside,Psenes,0
108,Outside,Psenes,0
110,Outside,Psenes,0
112,Outside,Psenes,0
115,Outside,Psenes,0
117,Outside,Psenes,0
119,Outside,Psenes,0
121,Outside,Psenes,0
123,Outside,Psenes,0
126,Outside,Psenes,0
128,Outside,Psenes,0
130,Outside,Psenes,0
132,Outside,Psenes,0
134,Outside,Psenes,0
136,Outside,Psenes,0
138,Outside,Psenes,0
140,Outside,Psenes,0
142,Outside,Psenes,0
144,Outside,Psenes,0
146,Outside,Psenes,0
148,Outside,Psenes,0
1,Inside,Pseudocaranx,0
5,Inside,Pseudocaranx,0
8,Inside,Pseudocaranx,0
10,Inside,Pseudocaranx,0
14,Inside,Pseudocaranx,0
16,Inside,Pseudocaranx,0
17,Inside,Pseudocaranx,0
18,Inside,Pseudocaranx,0
19,Inside,Pseudocaranx,0
21,Inside,Pseudocaranx,0
22,Inside,Pseudocaranx,0
24,Inside,Pseudocaranx,0
26,Inside,Pseudocaranx,0
27,Inside,Pseudocaranx,0
28,Inside,Pseudocaranx,0
29,Inside,Pseudocaranx,0
31,Inside,Pseudocaranx,0
32,Inside,Pseudocaranx,0
33,Inside,Pseudocaranx,0
34,Inside,Pseudocaranx,0
36,Inside,Pseudocaranx,0
37,Inside,Pseudocaranx,0
39,Inside,Pseudocaranx,0
40,Inside,Pseudocaranx,0
43,Inside,Pseudocaranx,0
44,Inside,Pseudocaranx,0
45,Inside,Pseudocaranx,0
46,Inside,Pseudocaranx,0
47,Inside,Pseudocaranx,0
48,Inside,Pseudocaranx,0
49,Inside,Pseudocaranx,0
50,Inside,Pseudocaranx,0
54,Inside,Pseudocaranx,0
57,Inside,Pseudocaranx,0
59,Inside,Pseudocaranx,0
60,Inside,Pseudocaranx,0
61,Inside,Pseudocaranx,0
67,Inside,Pseudocaranx,0
68,Inside,Pseudocaranx,0
69,Inside,Pseudocaranx,0
71,Inside,Pseudocaranx,0
72,Inside,Pseudocaranx,0
76,Inside,Pseudocaranx,0
77,Inside,Pseudocaranx,0
78,Inside,Pseudocaranx,0
80,Inside,Pseudocaranx,0
85,Inside,Pseudocaranx,0
86,Inside,Pseudocaranx,0
88,Inside,Pseudocaranx,0
89,Inside,Pseudocaranx,0.000418655
90,Inside,Pseudocaranx,0
93,Inside,Pseudocaranx,0
96,Inside,Pseudocaranx,0
97,Inside,Pseudocaranx,0.000333023
98,Inside,Pseudocaranx,0
99,Inside,Pseudocaranx,0
101,Inside,Pseudocaranx,0
103,Inside,Pseudocaranx,0
105,Inside,Pseudocaranx,0
107,Inside,Pseudocaranx,0
109,Inside,Pseudocaranx,0
111,Inside,Pseudocaranx,0
113,Inside,Pseudocaranx,0
114,Inside,Pseudocaranx,0
116,Inside,Pseudocaranx,0
118,Inside,Pseudocaranx,0
120,Inside,Pseudocaranx,0
122,Inside,Pseudocaranx,0
125,Inside,Pseudocaranx,0
127,Inside,Pseudocaranx,0
129,Inside,Pseudocaranx,0
131,Inside,Pseudocaranx,0
133,Inside,Pseudocaranx,0
135,Inside,Pseudocaranx,0
137,Inside,Pseudocaranx,0
139,Inside,Pseudocaranx,0
141,Inside,Pseudocaranx,0
143,Inside,Pseudocaranx,0
145,Inside,Pseudocaranx,0
147,Inside,Pseudocaranx,0
2,Outside,Pseudocaranx,0
4,Outside,Pseudocaranx,0
9,Outside,Pseudocaranx,0
13,Outside,Pseudocaranx,0
15,Outside,Pseudocaranx,0
20,Outside,Pseudocaranx,0
23,Outside,Pseudocaranx,0
30,Outside,Pseudocaranx,0
35,Outside,Pseudocaranx,0
38,Outside,Pseudocaranx,0
41,Outside,Pseudocaranx,0
42,Outside,Pseudocaranx,0
51,Outside,Pseudocaranx,0
52,Outside,Pseudocaranx,0
55,Outside,Pseudocaranx,0
56,Outside,Pseudocaranx,0
64,Outside,Pseudocaranx,0
65,Outside,Pseudocaranx,0
66,Outside,Pseudocaranx,0
70,Outside,Pseudocaranx,0
73,Outside,Pseudocaranx,0
74,Outside,Pseudocaranx,0
75,Outside,Pseudocaranx,0
79,Outside,Pseudocaranx,0
81,Outside,Pseudocaranx,0
84,Outside,Pseudocaranx,0
87,Outside,Pseudocaranx,0
91,Outside,Pseudocaranx,0
92,Outside,Pseudocaranx,0
95,Outside,Pseudocaranx,0
100,Outside,Pseudocaranx,0
102,Outside,Pseudocaranx,0
104,Outside,Pseudocaranx,0
106,Outside,Pseudocaranx,0
108,Outside,Pseudocaranx,0
110,Outside,Pseudocaranx,0
112,Outside,Pseudocaranx,0
115,Outside,Pseudocaranx,0
117,Outside,Pseudocaranx,0
119,Outside,Pseudocaranx,0
121,Outside,Pseudocaranx,0
123,Outside,Pseudocaranx,0
126,Outside,Pseudocaranx,0
128,Outside,Pseudocaranx,0
130,Outside,Pseudocaranx,0
132,Outside,Pseudocaranx,0
134,Outside,Pseudocaranx,0
136,Outside,Pseudocaranx,0
138,Outside,Pseudocaranx,0
140,Outside,Pseudocaranx,0
142,Outside,Pseudocaranx,0
144,Outside,Pseudocaranx,0
146,Outside,Pseudocaranx,0
148,Outside,Pseudocaranx,0
1,Inside,Pseudoscopelus,0
5,Inside,Pseudoscopelus,0
8,Inside,Pseudoscopelus,0
10,Inside,Pseudoscopelus,0
14,Inside,Pseudoscopelus,0
16,Inside,Pseudoscopelus,0
17,Inside,Pseudoscopelus,0
18,Inside,Pseudoscopelus,0
19,Inside,Pseudoscopelus,0
21,Inside,Pseudoscopelus,0
22,Inside,Pseudoscopelus,0
24,Inside,Pseudoscopelus,0
26,Inside,Pseudoscopelus,0
27,Inside,Pseudoscopelus,0
28,Inside,Pseudoscopelus,0
29,Inside,Pseudoscopelus,0
31,Inside,Pseudoscopelus,0
32,Inside,Pseudoscopelus,0
33,Inside,Pseudoscopelus,0
34,Inside,Pseudoscopelus,0
36,Inside,Pseudoscopelus,0
37,Inside,Pseudoscopelus,0
39,Inside,Pseudoscopelus,0
40,Inside,Pseudoscopelus,0
43,Inside,Pseudoscopelus,0
44,Inside,Pseudoscopelus,0
45,Inside,Pseudoscopelus,0
46,Inside,Pseudoscopelus,0
47,Inside,Pseudoscopelus,0
48,Inside,Pseudoscopelus,0
49,Inside,Pseudoscopelus,0
50,Inside,Pseudoscopelus,0
54,Inside,Pseudoscopelus,0
57,Inside,Pseudoscopelus,0
59,Inside,Pseudoscopelus,0
60,Inside,Pseudoscopelus,0
61,Inside,Pseudoscopelus,0
67,Inside,Pseudoscopelus,0
68,Inside,Pseudoscopelus,0
69,Inside,Pseudoscopelus,0
71,Inside,Pseudoscopelus,0
72,Inside,Pseudoscopelus,0
76,Inside,Pseudoscopelus,0
77,Inside,Pseudoscopelus,0
78,Inside,Pseudoscopelus,0
80,Inside,Pseudoscopelus,0
85,Inside,Pseudoscopelus,0
86,Inside,Pseudoscopelus,0
88,Inside,Pseudoscopelus,0
89,Inside,Pseudoscopelus,0
90,Inside,Pseudoscopelus,0
93,Inside,Pseudoscopelus,0
96,Inside,Pseudoscopelus,0
97,Inside,Pseudoscopelus,0.000333023
98,Inside,Pseudoscopelus,0
99,Inside,Pseudoscopelus,0
101,Inside,Pseudoscopelus,0
103,Inside,Pseudoscopelus,0
105,Inside,Pseudoscopelus,0
107,Inside,Pseudoscopelus,0
109,Inside,Pseudoscopelus,0
111,Inside,Pseudoscopelus,0
113,Inside,Pseudoscopelus,0
114,Inside,Pseudoscopelus,0
116,Inside,Pseudoscopelus,0
118,Inside,Pseudoscopelus,0
120,Inside,Pseudoscopelus,0
122,Inside,Pseudoscopelus,0
125,Inside,Pseudoscopelus,0
127,Inside,Pseudoscopelus,0
129,Inside,Pseudoscopelus,0
131,Inside,Pseudoscopelus,0
133,Inside,Pseudoscopelus,0
135,Inside,Pseudoscopelus,0
137,Inside,Pseudoscopelus,0
139,Inside,Pseudoscopelus,0
141,Inside,Pseudoscopelus,0
143,Inside,Pseudoscopelus,0
145,Inside,Pseudoscopelus,0
147,Inside,Pseudoscopelus,0
2,Outside,Pseudoscopelus,0
4,Outside,Pseudoscopelus,0
9,Outside,Pseudoscopelus,0
13,Outside,Pseudoscopelus,0
15,Outside,Pseudoscopelus,0
20,Outside,Pseudoscopelus,0
23,Outside,Pseudoscopelus,0
30,Outside,Pseudoscopelus,0
35,Outside,Pseudoscopelus,0
38,Outside,Pseudoscopelus,0
41,Outside,Pseudoscopelus,0
42,Outside,Pseudoscopelus,0
51,Outside,Pseudoscopelus,0
52,Outside,Pseudoscopelus,0
55,Outside,Pseudoscopelus,0
56,Outside,Pseudoscopelus,0
64,Outside,Pseudoscopelus,0
65,Outside,Pseudoscopelus,0
66,Outside,Pseudoscopelus,0
70,Outside,Pseudoscopelus,0
73,Outside,Pseudoscopelus,0
74,Outside,Pseudoscopelus,0
75,Outside,Pseudoscopelus,0
79,Outside,Pseudoscopelus,0
81,Outside,Pseudoscopelus,0
84,Outside,Pseudoscopelus,0
87,Outside,Pseudoscopelus,0
91,Outside,Pseudoscopelus,0
92,Outside,Pseudoscopelus,0
95,Outside,Pseudoscopelus,0
100,Outside,Pseudoscopelus,0
102,Outside,Pseudoscopelus,0
104,Outside,Pseudoscopelus,0
106,Outside,Pseudoscopelus,0
108,Outside,Pseudoscopelus,0
110,Outside,Pseudoscopelus,0
112,Outside,Pseudoscopelus,0
115,Outside,Pseudoscopelus,0
117,Outside,Pseudoscopelus,0
119,Outside,Pseudoscopelus,0
121,Outside,Pseudoscopelus,0
123,Outside,Pseudoscopelus,0
126,Outside,Pseudoscopelus,0
128,Outside,Pseudoscopelus,0
130,Outside,Pseudoscopelus,0
132,Outside,Pseudoscopelus,0
134,Outside,Pseudoscopelus,0
136,Outside,Pseudoscopelus,0
138,Outside,Pseudoscopelus,0
140,Outside,Pseudoscopelus,0
142,Outside,Pseudoscopelus,0
144,Outside,Pseudoscopelus,0
146,Outside,Pseudoscopelus,0
148,Outside,Pseudoscopelus,0
1,Inside,Ranzania,0
5,Inside,Ranzania,0
8,Inside,Ranzania,0
10,Inside,Ranzania,0
14,Inside,Ranzania,0
16,Inside,Ranzania,0
17,Inside,Ranzania,0
18,Inside,Ranzania,0
19,Inside,Ranzania,0
21,Inside,Ranzania,0
22,Inside,Ranzania,0
24,Inside,Ranzania,0
26,Inside,Ranzania,0
27,Inside,Ranzania,0
28,Inside,Ranzania,0
29,Inside,Ranzania,0
31,Inside,Ranzania,0
32,Inside,Ranzania,0
33,Inside,Ranzania,0
34,Inside,Ranzania,0
36,Inside,Ranzania,0
37,Inside,Ranzania,0
39,Inside,Ranzania,0
40,Inside,Ranzania,0
43,Inside,Ranzania,0
44,Inside,Ranzania,0
45,Inside,Ranzania,0
46,Inside,Ranzania,0
47,Inside,Ranzania,0
48,Inside,Ranzania,0
49,Inside,Ranzania,0
50,Inside,Ranzania,0
54,Inside,Ranzania,0
57,Inside,Ranzania,0
59,Inside,Ranzania,0
60,Inside,Ranzania,0
61,Inside,Ranzania,0
67,Inside,Ranzania,0
68,Inside,Ranzania,0
69,Inside,Ranzania,0
71,Inside,Ranzania,0
72,Inside,Ranzania,0
76,Inside,Ranzania,0
77,Inside,Ranzania,0
78,Inside,Ranzania,0
80,Inside,Ranzania,0
85,Inside,Ranzania,0
86,Inside,Ranzania,0
88,Inside,Ranzania,0
89,Inside,Ranzania,0
90,Inside,Ranzania,0
93,Inside,Ranzania,0
96,Inside,Ranzania,0
97,Inside,Ranzania,0
98,Inside,Ranzania,0.000742473
99,Inside,Ranzania,0
101,Inside,Ranzania,0
103,Inside,Ranzania,0
105,Inside,Ranzania,0
107,Inside,Ranzania,0
109,Inside,Ranzania,0
111,Inside,Ranzania,0
113,Inside,Ranzania,0
114,Inside,Ranzania,0
116,Inside,Ranzania,0
118,Inside,Ranzania,0
120,Inside,Ranzania,0
122,Inside,Ranzania,0
125,Inside,Ranzania,0
127,Inside,Ranzania,0
129,Inside,Ranzania,0
131,Inside,Ranzania,0
133,Inside,Ranzania,0
135,Inside,Ranzania,0
137,Inside,Ranzania,0
139,Inside,Ranzania,0
141,Inside,Ranzania,0
143,Inside,Ranzania,0
145,Inside,Ranzania,0
147,Inside,Ranzania,0
2,Outside,Ranzania,0
4,Outside,Ranzania,0
9,Outside,Ranzania,0
13,Outside,Ranzania,0
15,Outside,Ranzania,0
20,Outside,Ranzania,0
23,Outside,Ranzania,0
30,Outside,Ranzania,0
35,Outside,Ranzania,0
38,Outside,Ranzania,0
41,Outside,Ranzania,0
42,Outside,Ranzania,0
51,Outside,Ranzania,0
52,Outside,Ranzania,0
55,Outside,Ranzania,0
56,Outside,Ranzania,0
64,Outside,Ranzania,0
65,Outside,Ranzania,0
66,Outside,Ranzania,0
70,Outside,Ranzania,0
73,Outside,Ranzania,0
74,Outside,Ranzania,0
75,Outside,Ranzania,0
79,Outside,Ranzania,0
81,Outside,Ranzania,0
84,Outside,Ranzania,0
87,Outside,Ranzania,0
91,Outside,Ranzania,0
92,Outside,Ranzania,0
95,Outside,Ranzania,0
100,Outside,Ranzania,0
102,Outside,Ranzania,0
104,Outside,Ranzania,0
106,Outside,Ranzania,0
108,Outside,Ranzania,0
110,Outside,Ranzania,0
112,Outside,Ranzania,0
115,Outside,Ranzania,0
117,Outside,Ranzania,0
119,Outside,Ranzania,0
121,Outside,Ranzania,0
123,Outside,Ranzania,0
126,Outside,Ranzania,0
128,Outside,Ranzania,0
130,Outside,Ranzania,0
132,Outside,Ranzania,0
134,Outside,Ranzania,0
136,Outside,Ranzania,0
138,Outside,Ranzania,0
140,Outside,Ranzania,0
142,Outside,Ranzania,0
144,Outside,Ranzania,0
146,Outside,Ranzania,0
148,Outside,Ranzania,0
1,Inside,Rhinecanthus,0
5,Inside,Rhinecanthus,0.010641128
8,Inside,Rhinecanthus,0
10,Inside,Rhinecanthus,0
14,Inside,Rhinecanthus,0
16,Inside,Rhinecanthus,0
17,Inside,Rhinecanthus,0
18,Inside,Rhinecanthus,0
19,Inside,Rhinecanthus,0
21,Inside,Rhinecanthus,0
22,Inside,Rhinecanthus,0
24,Inside,Rhinecanthus,0
26,Inside,Rhinecanthus,0
27,Inside,Rhinecanthus,0
28,Inside,Rhinecanthus,0
29,Inside,Rhinecanthus,0
31,Inside,Rhinecanthus,0
32,Inside,Rhinecanthus,0
33,Inside,Rhinecanthus,0
34,Inside,Rhinecanthus,0
36,Inside,Rhinecanthus,0
