transect,type,sample,density
131,Inside,Holocentridae,0
132,Outside,Holocentridae,0
133,Inside,Holocentridae,0
134,Outside,Holocentridae,0
135,Inside,Holocentridae,0
136,Outside,Holocentridae,0
137,Inside,Holocentridae,0
138,Outside,Holocentridae,0
139,Inside,Holocentridae,0
140,Outside,Holocentridae,0
141,Inside,Holocentridae,0
142,Outside,Holocentridae,0
143,Inside,Holocentridae,0
144,Outside,Holocentridae,0
145,Inside,Holocentridae,0
146,Outside,Holocentridae,0
147,Inside,Holocentridae,0
148,Outside,Holocentridae,0
1,Inside,Ipnopidae,0
2,Outside,Ipnopidae,0
4,Outside,Ipnopidae,0
5,Inside,Ipnopidae,0
8,Inside,Ipnopidae,0
9,Outside,Ipnopidae,0
10,Inside,Ipnopidae,0
13,Outside,Ipnopidae,0
14,Inside,Ipnopidae,0
15,Outside,Ipnopidae,0
16,Inside,Ipnopidae,0
17,Inside,Ipnopidae,0.005165289
18,Inside,Ipnopidae,0
19,Inside,Ipnopidae,0
20,Outside,Ipnopidae,0
21,Inside,Ipnopidae,0
22,Inside,Ipnopidae,0
23,Outside,Ipnopidae,0
24,Inside,Ipnopidae,0
26,Inside,Ipnopidae,0
27,Inside,Ipnopidae,0
28,Inside,Ipnopidae,0
29,Inside,Ipnopidae,0
30,Outside,Ipnopidae,0
31,Inside,Ipnopidae,0
32,Inside,Ipnopidae,0
33,Inside,Ipnopidae,0
34,Inside,Ipnopidae,0
35,Outside,Ipnopidae,0
36,Inside,Ipnopidae,0
37,Inside,Ipnopidae,0
38,Outside,Ipnopidae,0
39,Inside,Ipnopidae,0
40,Inside,Ipnopidae,0
41,Outside,Ipnopidae,0
42,Outside,Ipnopidae,0
43,Inside,Ipnopidae,0
44,Inside,Ipnopidae,0
45,Inside,Ipnopidae,0
46,Inside,Ipnopidae,0
47,Inside,Ipnopidae,0
48,Inside,Ipnopidae,0
49,Inside,Ipnopidae,0
50,Inside,Ipnopidae,0
51,Outside,Ipnopidae,0
52,Outside,Ipnopidae,0
54,Inside,Ipnopidae,0
55,Outside,Ipnopidae,0
56,Outside,Ipnopidae,0
57,Inside,Ipnopidae,0
59,Inside,Ipnopidae,0
60,Inside,Ipnopidae,0
61,Inside,Ipnopidae,0
64,Outside,Ipnopidae,0
65,Outside,Ipnopidae,0
66,Outside,Ipnopidae,0
67,Inside,Ipnopidae,0
68,Inside,Ipnopidae,0
69,Inside,Ipnopidae,0
70,Outside,Ipnopidae,0
71,Inside,Ipnopidae,0
72,Inside,Ipnopidae,0
73,Outside,Ipnopidae,0
74,Outside,Ipnopidae,0
75,Outside,Ipnopidae,0
76,Inside,Ipnopidae,0
77,Inside,Ipnopidae,0
78,Inside,Ipnopidae,0
79,Outside,Ipnopidae,0
80,Inside,Ipnopidae,0
81,Outside,Ipnopidae,0
84,Outside,Ipnopidae,0
85,Inside,Ipnopidae,0
86,Inside,Ipnopidae,0
87,Outside,Ipnopidae,0
88,Inside,Ipnopidae,0
89,Inside,Ipnopidae,0
90,Inside,Ipnopidae,0
91,Outside,Ipnopidae,0
92,Outside,Ipnopidae,0
93,Inside,Ipnopidae,0
95,Outside,Ipnopidae,0
96,Inside,Ipnopidae,0
97,Inside,Ipnopidae,0.001998135
98,Inside,Ipnopidae,0.00111371
99,Inside,Ipnopidae,0.000380706
100,Outside,Ipnopidae,0
101,Inside,Ipnopidae,0
102,Outside,Ipnopidae,0
103,Inside,Ipnopidae,0
104,Outside,Ipnopidae,0
105,Inside,Ipnopidae,0
106,Outside,Ipnopidae,0
107,Inside,Ipnopidae,0
108,Outside,Ipnopidae,0
109,Inside,Ipnopidae,0
110,Outside,Ipnopidae,0
111,Inside,Ipnopidae,0
112,Outside,Ipnopidae,0
113,Inside,Ipnopidae,0
114,Inside,Ipnopidae,0
115,Outside,Ipnopidae,0
116,Inside,Ipnopidae,0
117,Outside,Ipnopidae,0
118,Inside,Ipnopidae,0
119,Outside,Ipnopidae,0
120,Inside,Ipnopidae,0
121,Outside,Ipnopidae,0
122,Inside,Ipnopidae,0
123,Outside,Ipnopidae,0
125,Inside,Ipnopidae,0
126,Outside,Ipnopidae,0
127,Inside,Ipnopidae,0
128,Outside,Ipnopidae,0.00262743
129,Inside,Ipnopidae,0
130,Outside,Ipnopidae,0
131,Inside,Ipnopidae,0
132,Outside,Ipnopidae,0
133,Inside,Ipnopidae,0
134,Outside,Ipnopidae,0
135,Inside,Ipnopidae,0
136,Outside,Ipnopidae,0
137,Inside,Ipnopidae,0
138,Outside,Ipnopidae,0
139,Inside,Ipnopidae,0
140,Outside,Ipnopidae,0
141,Inside,Ipnopidae,0
142,Outside,Ipnopidae,0
143,Inside,Ipnopidae,0
144,Outside,Ipnopidae,0
145,Inside,Ipnopidae,0
146,Outside,Ipnopidae,0
147,Inside,Ipnopidae,0
148,Outside,Ipnopidae,0
1,Inside,Isonidae,0
2,Outside,Isonidae,0
4,Outside,Isonidae,0
5,Inside,Isonidae,0
8,Inside,Isonidae,0
9,Outside,Isonidae,0
10,Inside,Isonidae,0
13,Outside,Isonidae,0
14,Inside,Isonidae,0.002842524
15,Outside,Isonidae,0
16,Inside,Isonidae,0
17,Inside,Isonidae,0
18,Inside,Isonidae,0.003008424
19,Inside,Isonidae,0
20,Outside,Isonidae,0
21,Inside,Isonidae,0
22,Inside,Isonidae,0
23,Outside,Isonidae,0
24,Inside,Isonidae,0
26,Inside,Isonidae,0
27,Inside,Isonidae,0
28,Inside,Isonidae,0
29,Inside,Isonidae,0
30,Outside,Isonidae,0
31,Inside,Isonidae,0
32,Inside,Isonidae,0
33,Inside,Isonidae,0
34,Inside,Isonidae,0
35,Outside,Isonidae,0
36,Inside,Isonidae,0
37,Inside,Isonidae,0
38,Outside,Isonidae,0
39,Inside,Isonidae,0
40,Inside,Isonidae,0
41,Outside,Isonidae,0
42,Outside,Isonidae,0
43,Inside,Isonidae,0
44,Inside,Isonidae,0
45,Inside,Isonidae,0
46,Inside,Isonidae,0
47,Inside,Isonidae,0
48,Inside,Isonidae,0
49,Inside,Isonidae,0
50,Inside,Isonidae,0
51,Outside,Isonidae,0
52,Outside,Isonidae,0
54,Inside,Isonidae,0
55,Outside,Isonidae,0
56,Outside,Isonidae,0
57,Inside,Isonidae,0
59,Inside,Isonidae,0
60,Inside,Isonidae,0
61,Inside,Isonidae,0
64,Outside,Isonidae,0
65,Outside,Isonidae,0
66,Outside,Isonidae,0
67,Inside,Isonidae,0
68,Inside,Isonidae,0
69,Inside,Isonidae,0
70,Outside,Isonidae,0
71,Inside,Isonidae,0
72,Inside,Isonidae,0
73,Outside,Isonidae,0
74,Outside,Isonidae,0
75,Outside,Isonidae,0
76,Inside,Isonidae,0
77,Inside,Isonidae,0
78,Inside,Isonidae,0
79,Outside,Isonidae,0
80,Inside,Isonidae,0.003228931
81,Outside,Isonidae,0
84,Outside,Isonidae,0
85,Inside,Isonidae,0
86,Inside,Isonidae,0.000614515
87,Outside,Isonidae,0
88,Inside,Isonidae,0
89,Inside,Isonidae,0
90,Inside,Isonidae,0
91,Outside,Isonidae,0
92,Outside,Isonidae,0
93,Inside,Isonidae,0
95,Outside,Isonidae,0
96,Inside,Isonidae,0
97,Inside,Isonidae,0
98,Inside,Isonidae,0
99,Inside,Isonidae,0
100,Outside,Isonidae,0
101,Inside,Isonidae,0
102,Outside,Isonidae,0
103,Inside,Isonidae,0
104,Outside,Isonidae,0
105,Inside,Isonidae,0
106,Outside,Isonidae,0
107,Inside,Isonidae,0
108,Outside,Isonidae,0
109,Inside,Isonidae,0
110,Outside,Isonidae,0
111,Inside,Isonidae,0
112,Outside,Isonidae,0
113,Inside,Isonidae,0
114,Inside,Isonidae,0
115,Outside,Isonidae,0
116,Inside,Isonidae,0
117,Outside,Isonidae,0
118,Inside,Isonidae,0
119,Outside,Isonidae,0
120,Inside,Isonidae,0
121,Outside,Isonidae,0
122,Inside,Isonidae,0
123,Outside,Isonidae,0
125,Inside,Isonidae,0
126,Outside,Isonidae,0
127,Inside,Isonidae,0
128,Outside,Isonidae,0
129,Inside,Isonidae,0
130,Outside,Isonidae,0
131,Inside,Isonidae,0
132,Outside,Isonidae,0
133,Inside,Isonidae,0
134,Outside,Isonidae,0
135,Inside,Isonidae,0.004916421
136,Outside,Isonidae,0
137,Inside,Isonidae,0
138,Outside,Isonidae,0
139,Inside,Isonidae,0
140,Outside,Isonidae,0
141,Inside,Isonidae,0
142,Outside,Isonidae,0
143,Inside,Isonidae,0
144,Outside,Isonidae,0
145,Inside,Isonidae,0
146,Outside,Isonidae,0
147,Inside,Isonidae,0
148,Outside,Isonidae,0
1,Inside,Istiophoridae,0
2,Outside,Istiophoridae,0
4,Outside,Istiophoridae,0
5,Inside,Istiophoridae,0
8,Inside,Istiophoridae,0.007176175
9,Outside,Istiophoridae,0
10,Inside,Istiophoridae,0
13,Outside,Istiophoridae,0
14,Inside,Istiophoridae,0
15,Outside,Istiophoridae,0.003090235
16,Inside,Istiophoridae,0.015471893
17,Inside,Istiophoridae,0
18,Inside,Istiophoridae,0
19,Inside,Istiophoridae,0.006472492
20,Outside,Istiophoridae,0
21,Inside,Istiophoridae,0
22,Inside,Istiophoridae,0
23,Outside,Istiophoridae,0
24,Inside,Istiophoridae,0
26,Inside,Istiophoridae,0
27,Inside,Istiophoridae,0
28,Inside,Istiophoridae,0
29,Inside,Istiophoridae,0
30,Outside,Istiophoridae,0.004686036
31,Inside,Istiophoridae,0
32,Inside,Istiophoridae,0
33,Inside,Istiophoridae,0
34,Inside,Istiophoridae,0
35,Outside,Istiophoridae,0
36,Inside,Istiophoridae,0
37,Inside,Istiophoridae,0
38,Outside,Istiophoridae,0
39,Inside,Istiophoridae,0
40,Inside,Istiophoridae,0
41,Outside,Istiophoridae,0
42,Outside,Istiophoridae,0
43,Inside,Istiophoridae,0
44,Inside,Istiophoridae,0
45,Inside,Istiophoridae,0
46,Inside,Istiophoridae,0
47,Inside,Istiophoridae,0
48,Inside,Istiophoridae,0
49,Inside,Istiophoridae,0
50,Inside,Istiophoridae,0
51,Outside,Istiophoridae,0
52,Outside,Istiophoridae,0
54,Inside,Istiophoridae,0
55,Outside,Istiophoridae,0
56,Outside,Istiophoridae,0
57,Inside,Istiophoridae,0
59,Inside,Istiophoridae,0
60,Inside,Istiophoridae,0
61,Inside,Istiophoridae,0
64,Outside,Istiophoridae,0
65,Outside,Istiophoridae,0
66,Outside,Istiophoridae,0
67,Inside,Istiophoridae,0
68,Inside,Istiophoridae,0
69,Inside,Istiophoridae,0
70,Outside,Istiophoridae,0
71,Inside,Istiophoridae,0
72,Inside,Istiophoridae,0
73,Outside,Istiophoridae,0
74,Outside,Istiophoridae,0
75,Outside,Istiophoridae,0
76,Inside,Istiophoridae,0
77,Inside,Istiophoridae,0
78,Inside,Istiophoridae,0
79,Outside,Istiophoridae,0
80,Inside,Istiophoridae,0
81,Outside,Istiophoridae,0
84,Outside,Istiophoridae,0
85,Inside,Istiophoridae,0
86,Inside,Istiophoridae,0
87,Outside,Istiophoridae,0
88,Inside,Istiophoridae,0
89,Inside,Istiophoridae,0
90,Inside,Istiophoridae,0
91,Outside,Istiophoridae,0.000571102
92,Outside,Istiophoridae,0
93,Inside,Istiophoridae,0
95,Outside,Istiophoridae,0
96,Inside,Istiophoridae,0.000626547
97,Inside,Istiophoridae,0.000999068
98,Inside,Istiophoridae,0.000371237
99,Inside,Istiophoridae,0.000380706
100,Outside,Istiophoridae,0
101,Inside,Istiophoridae,0
102,Outside,Istiophoridae,0.002867795
103,Inside,Istiophoridae,0
104,Outside,Istiophoridae,0
105,Inside,Istiophoridae,0
106,Outside,Istiophoridae,0
107,Inside,Istiophoridae,0
108,Outside,Istiophoridae,0
109,Inside,Istiophoridae,0.001772421
110,Outside,Istiophoridae,0.002034174
111,Inside,Istiophoridae,0
112,Outside,Istiophoridae,0
113,Inside,Istiophoridae,0
114,Inside,Istiophoridae,0.002208481
115,Outside,Istiophoridae,0.002469746
116,Inside,Istiophoridae,0
117,Outside,Istiophoridae,0
118,Inside,Istiophoridae,0
119,Outside,Istiophoridae,0
120,Inside,Istiophoridae,0
121,Outside,Istiophoridae,0
122,Inside,Istiophoridae,0.003293808
123,Outside,Istiophoridae,0
125,Inside,Istiophoridae,0
126,Outside,Istiophoridae,0
127,Inside,Istiophoridae,0
128,Outside,Istiophoridae,0
129,Inside,Istiophoridae,0
130,Outside,Istiophoridae,0.00691085
131,Inside,Istiophoridae,0
132,Outside,Istiophoridae,0
133,Inside,Istiophoridae,0.002028809
134,Outside,Istiophoridae,0
135,Inside,Istiophoridae,0
136,Outside,Istiophoridae,0
137,Inside,Istiophoridae,0
138,Outside,Istiophoridae,0
139,Inside,Istiophoridae,0
140,Outside,Istiophoridae,0
141,Inside,Istiophoridae,0.002868617
142,Outside,Istiophoridae,0.004920049
143,Inside,Istiophoridae,0
144,Outside,Istiophoridae,0
145,Inside,Istiophoridae,0.00288517
146,Outside,Istiophoridae,0.002945508
147,Inside,Istiophoridae,0
148,Outside,Istiophoridae,0
1,Inside,Kuhliidae,0
2,Outside,Kuhliidae,0
4,Outside,Kuhliidae,0
5,Inside,Kuhliidae,0
8,Inside,Kuhliidae,0
9,Outside,Kuhliidae,0
10,Inside,Kuhliidae,0
13,Outside,Kuhliidae,0
14,Inside,Kuhliidae,0
15,Outside,Kuhliidae,0
16,Inside,Kuhliidae,0
17,Inside,Kuhliidae,0
18,Inside,Kuhliidae,0
19,Inside,Kuhliidae,0
20,Outside,Kuhliidae,0
21,Inside,Kuhliidae,0
22,Inside,Kuhliidae,0
23,Outside,Kuhliidae,0
24,Inside,Kuhliidae,0
26,Inside,Kuhliidae,0
27,Inside,Kuhliidae,0
28,Inside,Kuhliidae,0
29,Inside,Kuhliidae,0
30,Outside,Kuhliidae,0
31,Inside,Kuhliidae,0
32,Inside,Kuhliidae,0
33,Inside,Kuhliidae,0
34,Inside,Kuhliidae,0
35,Outside,Kuhliidae,0
36,Inside,Kuhliidae,0
37,Inside,Kuhliidae,0
38,Outside,Kuhliidae,0
39,Inside,Kuhliidae,0
40,Inside,Kuhliidae,0
41,Outside,Kuhliidae,0
42,Outside,Kuhliidae,0
43,Inside,Kuhliidae,0
44,Inside,Kuhliidae,0
45,Inside,Kuhliidae,0
46,Inside,Kuhliidae,0
47,Inside,Kuhliidae,0
48,Inside,Kuhliidae,0
49,Inside,Kuhliidae,0
50,Inside,Kuhliidae,0
51,Outside,Kuhliidae,0
52,Outside,Kuhliidae,0
54,Inside,Kuhliidae,0
55,Outside,Kuhliidae,0
56,Outside,Kuhliidae,0
57,Inside,Kuhliidae,0
59,Inside,Kuhliidae,0
60,Inside,Kuhliidae,0
61,Inside,Kuhliidae,0.005844535
64,Outside,Kuhliidae,0
65,Outside,Kuhliidae,0
66,Outside,Kuhliidae,0
67,Inside,Kuhliidae,0
68,Inside,Kuhliidae,0
69,Inside,Kuhliidae,0
70,Outside,Kuhliidae,0
71,Inside,Kuhliidae,0.006837607
72,Inside,Kuhliidae,0
73,Outside,Kuhliidae,0
74,Outside,Kuhliidae,0
75,Outside,Kuhliidae,0
76,Inside,Kuhliidae,0
77,Inside,Kuhliidae,0
78,Inside,Kuhliidae,0
79,Outside,Kuhliidae,0
80,Inside,Kuhliidae,0
81,Outside,Kuhliidae,0
84,Outside,Kuhliidae,0.001748121
85,Inside,Kuhliidae,0.004979854
86,Inside,Kuhliidae,0
87,Outside,Kuhliidae,0
88,Inside,Kuhliidae,0
89,Inside,Kuhliidae,0.000418655
90,Inside,Kuhliidae,0
91,Outside,Kuhliidae,0
92,Outside,Kuhliidae,0
93,Inside,Kuhliidae,0.001152074
95,Outside,Kuhliidae,0.000302078
96,Inside,Kuhliidae,0.003132734
97,Inside,Kuhliidae,0
98,Inside,Kuhliidae,0.003341129
99,Inside,Kuhliidae,0.000761412
100,Outside,Kuhliidae,0
101,Inside,Kuhliidae,0.002321263
102,Outside,Kuhliidae,0
103,Inside,Kuhliidae,0
104,Outside,Kuhliidae,0
105,Inside,Kuhliidae,0
106,Outside,Kuhliidae,0
107,Inside,Kuhliidae,0
108,Outside,Kuhliidae,0
109,Inside,Kuhliidae,0.001772421
110,Outside,Kuhliidae,0.002034174
111,Inside,Kuhliidae,0.002008032
112,Outside,Kuhliidae,0
113,Inside,Kuhliidae,0
114,Inside,Kuhliidae,0
115,Outside,Kuhliidae,0
116,Inside,Kuhliidae,0
117,Outside,Kuhliidae,0
118,Inside,Kuhliidae,0
119,Outside,Kuhliidae,0
120,Inside,Kuhliidae,0
121,Outside,Kuhliidae,0
122,Inside,Kuhliidae,0
123,Outside,Kuhliidae,0
125,Inside,Kuhliidae,0
126,Outside,Kuhliidae,0.002750275
127,Inside,Kuhliidae,0
128,Outside,Kuhliidae,0
129,Inside,Kuhliidae,0
130,Outside,Kuhliidae,0
131,Inside,Kuhliidae,0
132,Outside,Kuhliidae,0
133,Inside,Kuhliidae,0
134,Outside,Kuhliidae,0
135,Inside,Kuhliidae,0
136,Outside,Kuhliidae,0
137,Inside,Kuhliidae,0
138,Outside,Kuhliidae,0
139,Inside,Kuhliidae,0
140,Outside,Kuhliidae,0
141,Inside,Kuhliidae,0
142,Outside,Kuhliidae,0
143,Inside,Kuhliidae,0
144,Outside,Kuhliidae,0
145,Inside,Kuhliidae,0
146,Outside,Kuhliidae,0
147,Inside,Kuhliidae,0
148,Outside,Kuhliidae,0
1,Inside,Kyphosidae,0.175159236
2,Outside,Kyphosidae,0.010887316
4,Outside,Kyphosidae,0.037746806
5,Inside,Kyphosidae,0.175578611
8,Inside,Kyphosidae,0
9,Outside,Kyphosidae,0.026801668
10,Inside,Kyphosidae,0.08747698
13,Outside,Kyphosidae,0.005629046
14,Inside,Kyphosidae,0.048322911
15,Outside,Kyphosidae,0.021631644
16,Inside,Kyphosidae,0.247550284
17,Inside,Kyphosidae,0
18,Inside,Kyphosidae,0.598676294
19,Inside,Kyphosidae,0.521035599
20,Outside,Kyphosidae,0.104575163
21,Inside,Kyphosidae,0.050083472
22,Inside,Kyphosidae,0.007251632
23,Outside,Kyphosidae,0
24,Inside,Kyphosidae,0.091869545
26,Inside,Kyphosidae,0.026455026
27,Inside,Kyphosidae,0.115740741
28,Inside,Kyphosidae,0
29,Inside,Kyphosidae,0.118870728
30,Outside,Kyphosidae,0.103092784
31,Inside,Kyphosidae,0.091792657
32,Inside,Kyphosidae,0.052151239
33,Inside,Kyphosidae,0.13413242
34,Inside,Kyphosidae,0.128174123
35,Outside,Kyphosidae,0.066056911
36,Inside,Kyphosidae,0.194331984
37,Inside,Kyphosidae,0.164979378
38,Outside,Kyphosidae,0.016844469
39,Inside,Kyphosidae,0
40,Inside,Kyphosidae,0
41,Outside,Kyphosidae,0
42,Outside,Kyphosidae,0
43,Inside,Kyphosidae,0
44,Inside,Kyphosidae,0.017221584
45,Inside,Kyphosidae,0.005141388
46,Inside,Kyphosidae,0
47,Inside,Kyphosidae,0
48,Inside,Kyphosidae,0.030310685
49,Inside,Kyphosidae,0.058748404
50,Inside,Kyphosidae,0.004037142
51,Outside,Kyphosidae,0
52,Outside,Kyphosidae,0.020130851
54,Inside,Kyphosidae,0
55,Outside,Kyphosidae,0
56,Outside,Kyphosidae,0
57,Inside,Kyphosidae,0
59,Inside,Kyphosidae,0
60,Inside,Kyphosidae,0.016293279
61,Inside,Kyphosidae,0.005844535
64,Outside,Kyphosidae,0
65,Outside,Kyphosidae,0
66,Outside,Kyphosidae,0
67,Inside,Kyphosidae,0
68,Inside,Kyphosidae,0
69,Inside,Kyphosidae,0
70,Outside,Kyphosidae,0
71,Inside,Kyphosidae,0
72,Inside,Kyphosidae,0
73,Outside,Kyphosidae,0
74,Outside,Kyphosidae,0
75,Outside,Kyphosidae,0
76,Inside,Kyphosidae,0
77,Inside,Kyphosidae,0
78,Inside,Kyphosidae,0
79,Outside,Kyphosidae,0
80,Inside,Kyphosidae,0.003228931
81,Outside,Kyphosidae,0
84,Outside,Kyphosidae,0.000249732
85,Inside,Kyphosidae,0.000452714
86,Inside,Kyphosidae,0
87,Outside,Kyphosidae,0.000464102
88,Inside,Kyphosidae,0.0014746
89,Inside,Kyphosidae,0.000418655
90,Inside,Kyphosidae,0.001134258
91,Outside,Kyphosidae,0
92,Outside,Kyphosidae,0
93,Inside,Kyphosidae,0.001152074
95,Outside,Kyphosidae,0
96,Inside,Kyphosidae,0.001253094
97,Inside,Kyphosidae,0.011322765
98,Inside,Kyphosidae,0.002969893
99,Inside,Kyphosidae,0.003426352
100,Outside,Kyphosidae,0
101,Inside,Kyphosidae,0
102,Outside,Kyphosidae,0
103,Inside,Kyphosidae,0
104,Outside,Kyphosidae,0
105,Inside,Kyphosidae,0
106,Outside,Kyphosidae,0.004679457
107,Inside,Kyphosidae,0.010332357
108,Outside,Kyphosidae,0
109,Inside,Kyphosidae,0.001772421
110,Outside,Kyphosidae,0
111,Inside,Kyphosidae,0
112,Outside,Kyphosidae,0
113,Inside,Kyphosidae,0
114,Inside,Kyphosidae,0.002208481
115,Outside,Kyphosidae,0
116,Inside,Kyphosidae,0.002079434
117,Outside,Kyphosidae,0.002079434
118,Inside,Kyphosidae,0.01618123
119,Outside,Kyphosidae,0
120,Inside,Kyphosidae,0
121,Outside,Kyphosidae,0
122,Inside,Kyphosidae,0.003293808
123,Outside,Kyphosidae,0
125,Inside,Kyphosidae,0.005586592
126,Outside,Kyphosidae,0
127,Inside,Kyphosidae,0
128,Outside,Kyphosidae,0
129,Inside,Kyphosidae,0
130,Outside,Kyphosidae,0
131,Inside,Kyphosidae,0.004128819
132,Outside,Kyphosidae,0
133,Inside,Kyphosidae,0
134,Outside,Kyphosidae,0
135,Inside,Kyphosidae,0.206489676
136,Outside,Kyphosidae,0
137,Inside,Kyphosidae,0
138,Outside,Kyphosidae,0.003074085
139,Inside,Kyphosidae,0.004588208
140,Outside,Kyphosidae,0
141,Inside,Kyphosidae,0
142,Outside,Kyphosidae,0
143,Inside,Kyphosidae,0
144,Outside,Kyphosidae,0
145,Inside,Kyphosidae,0
146,Outside,Kyphosidae,0
147,Inside,Kyphosidae,0
148,Outside,Kyphosidae,0
1,Inside,Melanocetidae,0
2,Outside,Melanocetidae,0
4,Outside,Melanocetidae,0
5,Inside,Melanocetidae,0
8,Inside,Melanocetidae,0
9,Outside,Melanocetidae,0
10,Inside,Melanocetidae,0
13,Outside,Melanocetidae,0
14,Inside,Melanocetidae,0
15,Outside,Melanocetidae,0
16,Inside,Melanocetidae,0
17,Inside,Melanocetidae,0
18,Inside,Melanocetidae,0
19,Inside,Melanocetidae,0
20,Outside,Melanocetidae,0
21,Inside,Melanocetidae,0
22,Inside,Melanocetidae,0
23,Outside,Melanocetidae,0
24,Inside,Melanocetidae,0
26,Inside,Melanocetidae,0
27,Inside,Melanocetidae,0
28,Inside,Melanocetidae,0
29,Inside,Melanocetidae,0
30,Outside,Melanocetidae,0
31,Inside,Melanocetidae,0
32,Inside,Melanocetidae,0
33,Inside,Melanocetidae,0
34,Inside,Melanocetidae,0
35,Outside,Melanocetidae,0
36,Inside,Melanocetidae,0
37,Inside,Melanocetidae,0
38,Outside,Melanocetidae,0
39,Inside,Melanocetidae,0
40,Inside,Melanocetidae,0
41,Outside,Melanocetidae,0
42,Outside,Melanocetidae,0
43,Inside,Melanocetidae,0
44,Inside,Melanocetidae,0
45,Inside,Melanocetidae,0
46,Inside,Melanocetidae,0
47,Inside,Melanocetidae,0
48,Inside,Melanocetidae,0
49,Inside,Melanocetidae,0
50,Inside,Melanocetidae,0
51,Outside,Melanocetidae,0
52,Outside,Melanocetidae,0
54,Inside,Melanocetidae,0
55,Outside,Melanocetidae,0
56,Outside,Melanocetidae,0
57,Inside,Melanocetidae,0
59,Inside,Melanocetidae,0
60,Inside,Melanocetidae,0
61,Inside,Melanocetidae,0
64,Outside,Melanocetidae,0
65,Outside,Melanocetidae,0
66,Outside,Melanocetidae,0
67,Inside,Melanocetidae,0
68,Inside,Melanocetidae,0
69,Inside,Melanocetidae,0
70,Outside,Melanocetidae,0
71,Inside,Melanocetidae,0
72,Inside,Melanocetidae,0
73,Outside,Melanocetidae,0
74,Outside,Melanocetidae,0
75,Outside,Melanocetidae,0
76,Inside,Melanocetidae,0
77,Inside,Melanocetidae,0
78,Inside,Melanocetidae,0
79,Outside,Melanocetidae,0
80,Inside,Melanocetidae,0
81,Outside,Melanocetidae,0
84,Outside,Melanocetidae,0
85,Inside,Melanocetidae,0
86,Inside,Melanocetidae,0
87,Outside,Melanocetidae,0
88,Inside,Melanocetidae,0
89,Inside,Melanocetidae,0
90,Inside,Melanocetidae,0
91,Outside,Melanocetidae,0
92,Outside,Melanocetidae,0
93,Inside,Melanocetidae,0
95,Outside,Melanocetidae,0
96,Inside,Melanocetidae,0
97,Inside,Melanocetidae,0
98,Inside,Melanocetidae,0.000371237
99,Inside,Melanocetidae,0
100,Outside,Melanocetidae,0
101,Inside,Melanocetidae,0
102,Outside,Melanocetidae,0
103,Inside,Melanocetidae,0
104,Outside,Melanocetidae,0
105,Inside,Melanocetidae,0
106,Outside,Melanocetidae,0
107,Inside,Melanocetidae,0
108,Outside,Melanocetidae,0
109,Inside,Melanocetidae,0
110,Outside,Melanocetidae,0
111,Inside,Melanocetidae,0
112,Outside,Melanocetidae,0
113,Inside,Melanocetidae,0
114,Inside,Melanocetidae,0
115,Outside,Melanocetidae,0
116,Inside,Melanocetidae,0
117,Outside,Melanocetidae,0
118,Inside,Melanocetidae,0
119,Outside,Melanocetidae,0
120,Inside,Melanocetidae,0
121,Outside,Melanocetidae,0
122,Inside,Melanocetidae,0
123,Outside,Melanocetidae,0
125,Inside,Melanocetidae,0
126,Outside,Melanocetidae,0
127,Inside,Melanocetidae,0
128,Outside,Melanocetidae,0
129,Inside,Melanocetidae,0
130,Outside,Melanocetidae,0
131,Inside,Melanocetidae,0
132,Outside,Melanocetidae,0
133,Inside,Melanocetidae,0
134,Outside,Melanocetidae,0
135,Inside,Melanocetidae,0
136,Outside,Melanocetidae,0
137,Inside,Melanocetidae,0
138,Outside,Melanocetidae,0
139,Inside,Melanocetidae,0
140,Outside,Melanocetidae,0
141,Inside,Melanocetidae,0
142,Outside,Melanocetidae,0
143,Inside,Melanocetidae,0
144,Outside,Melanocetidae,0
145,Inside,Melanocetidae,0
146,Outside,Melanocetidae,0
147,Inside,Melanocetidae,0
148,Outside,Melanocetidae,0
1,Inside,Microdesmidae,0
2,Outside,Microdesmidae,0
4,Outside,Microdesmidae,0
5,Inside,Microdesmidae,0
8,Inside,Microdesmidae,0
9,Outside,Microdesmidae,0
10,Inside,Microdesmidae,0
13,Outside,Microdesmidae,0
14,Inside,Microdesmidae,0
15,Outside,Microdesmidae,0
16,Inside,Microdesmidae,0
17,Inside,Microdesmidae,0
18,Inside,Microdesmidae,0
19,Inside,Microdesmidae,0
20,Outside,Microdesmidae,0
21,Inside,Microdesmidae,0
22,Inside,Microdesmidae,0
23,Outside,Microdesmidae,0
24,Inside,Microdesmidae,0
26,Inside,Microdesmidae,0
27,Inside,Microdesmidae,0
28,Inside,Microdesmidae,0
29,Inside,Microdesmidae,0
30,Outside,Microdesmidae,0.004686036
31,Inside,Microdesmidae,0
32,Inside,Microdesmidae,0
33,Inside,Microdesmidae,0
34,Inside,Microdesmidae,0
35,Outside,Microdesmidae,0
36,Inside,Microdesmidae,0
37,Inside,Microdesmidae,0
38,Outside,Microdesmidae,0
39,Inside,Microdesmidae,0
40,Inside,Microdesmidae,0
41,Outside,Microdesmidae,0
42,Outside,Microdesmidae,0
43,Inside,Microdesmidae,0
44,Inside,Microdesmidae,0
45,Inside,Microdesmidae,0
46,Inside,Microdesmidae,0
47,Inside,Microdesmidae,0
48,Inside,Microdesmidae,0
